gs_st__2,gs_st__3,gs_st__4,gs_st__7,gs_st__8,gs_st__9,chkd_n_1,chkd_n_2,chkd_n_4,chkd_n_5,chkd_n_6,chkd_n_9,prth_p_1,prth_p_2,prth_p_5,prth_p_6,prth_p_9,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_9,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_5,trqt_n_7,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6,trqt_s_8
0,0.2995391705069124,0.24352331606217617,0.41379310344827586,0.4927536231884058,0.22162162162162163,0.48502994011976047,0.7873015873015873,0.8362068965517241,0.6986301369863014,0.6153846153846154,0.6694214876033058,0.8873499538319483,0.8959167333867094,0.8063540090771558,0.8937759336099586,0.8064516129032258,0.6278118609406953,0.7265193370165746,0.5797872340425532,0.7294964028776978,0.7875166002656042,0.6037735849056604,0.45454545454545453,0.43859649122807015,0.7462235649546828,0.8074398249452954,0.3173076923076923,0.8324607329842932,0.49044585987261147,0.4790996784565916,0.4204946996466431,0.6567505720823799,0.4941860465116279,0.45625
0.2995391705069124,0,0.3018867924528302,0.49800796812749004,0.554140127388535,0.29411764705882354,0.6129032258064516,0.8212634822804314,0.8377622377622378,0.7291666666666666,0.6651982378854625,0.7471264367816092,0.9019963702359347,0.9116719242902208,0.8382352941176471,0.9084967320261438,0.8403755868544601,0.6889763779527559,0.6904441453566622,0.640506329113924,0.7619047619047619,0.8082901554404145,0.6536796536796536,0.6578947368421053,0.6421052631578947,0.7657142857142857,0.8697478991596639,0.5330396475770925,0.8544061302681992,0.5375375375375375,0.42424242424242425,0.44370860927152317,0.6622807017543859,0.5041322314049587,0.3746312684365782
0.24352331606217617,0.3018867924528302,0,0.6123348017621145,0.5338345864661654,0.4111111111111111,0.6790123456790124,0.8528,0.9044862518089725,0.8333333333333334,0.8522167487684729,0.8649789029535865,0.922077922077922,0.927652733118971,0.8658536585365854,0.9266666666666666,0.8731707317073171,0.7066115702479339,0.741307371349096,0.6765498652291105,0.7855072463768116,0.8529411764705882,0.7584541062801933,0.6176470588235294,0.6385542168674698,0.8957055214723927,0.8849557522123894,0.43842364532019706,0.8945981554677207,0.6375404530744336,0.5424836601307189,0.5755395683453237,0.7638888888888888,0.5870206489675516,0.49206349206349204
0.41379310344827586,0.49800796812749004,0.6123348017621145,0,0.6627906976744186,0.4611872146118721,0.572139303482587,0.6325301204819277,0.6821917808219178,0.41353383458646614,0.5454545454545454,0.6304347826086957,0.7869292748433303,0.8129384255650819,0.6575539568345323,0.8062953995157385,0.6574923547400612,0.49521988527724664,0.6517150395778364,0.36585365853658536,0.6378600823045267,0.6645489199491741,0.6178861788617886,0.3662551440329218,0.45365853658536587,0.43561643835616437,0.6089613034623218,0.39669421487603307,0.6867167919799498,0.3620689655172414,0.3217391304347826,0.2744479495268139,0.4819532908704883,0.36507936507936506,0.327683615819209
0.4927536231884058,0.554140127388535,0.5338345864661654,0.6627906976744186,0,0.408,0.6635514018691588,0.9192982456140351,0.9245283018867925,0.8688524590163934,0.8378378378378378,0.8791208791208791,0.9608993157380255,0.9646761984861227,0.9334442595673876,0.9650655021834061,0.9285714285714286,0.8321678321678322,0.8885542168674698,0.7848101265822784,0.8771653543307086,0.8961038961038961,0.7894736842105263,0.6510067114093959,0.6036036036036037,0.8745387453874539,0.8992443324937027,0.47297297297297297,0.9261363636363636,0.7086614173228346,0.6892430278884463,0.6591928251121076,0.7984084880636605,0.7323943661971831,0.7230769230769231
0.22162162162162163,0.29411764705882354,0.4111111111111111,0.4611872146118721,0.408,0,0.5064935064935064,0.8314424635332253,0.8506588579795022,0.7215909090909091,0.6,0.6855895196506551,0.9065420560747663,0.919093851132686,0.8487654320987654,0.9161073825503355,0.8385502471169687,0.6848739495798319,0.7777777777777778,0.6418732782369146,0.7683284457478006,0.8189189189189189,0.5778894472361809,0.5510204081632653,0.4810126582278481,0.7484276729559748,0.8108108108108109,0.3641025641025641,0.848202396804261,0.5348837209302325,0.49664429530201343,0.4666666666666667,0.6415094339622641,0.5589123867069486,0.5374592833876222
0.48502994011976047,0.6129032258064516,0.6790123456790124,0.572139303482587,0.6635514018691588,0.5064935064935064,0,0.7863105175292153,0.8345864661654135,0.6167664670658682,0.4576271186440678,0.5355450236966824,0.8878326996197718,0.9014778325123153,0.8126984126984127,0.899488926746167,0.8166383701188455,0.7117903930131004,0.8095238095238095,0.6289855072463768,0.8012048192771084,0.814404432132964,0.39226519337016574,0.6067415730337079,0.37142857142857144,0.8133333333333334,0.7934272300469484,0.615819209039548,0.8608458390177354,0.7667844522968198,0.7428571428571429,0.7380952380952381,0.8029556650246306,0.7699680511182109,0.7647058823529411
0.7873015873015873,0.8212634822804314,0.8528,0.6325301204819277,0.9192982456140351,0.8314424635332253,0.7863105175292153,0,0.32269503546099293,0.410288582183187,0.715625,0.7359050445103857,0.640924092409241,0.6061867935752528,0.4784995425434584,0.5174098961514967,0.5494296577946768,0.3745928338762215,0.4083044982698962,0.5123762376237624,0.28127772848269744,0.2540084388185654,0.7422360248447205,0.7472698907956318,0.7678275290215588,0.4705111402359109,0.547806524184477,0.75,0.5334448160535117,0.5120643431635389,0.5531628532974427,0.6167832167832168,0.49597238204833144,0.5850515463917526,0.5664893617021277
0.8362068965517241,0.8377622377622378,0.9044862518089725,0.6821917808219178,0.9245283018867925,0.8506588579795022,0.8345864661654135,0.32269503546099293,0,0.4831981460023175,0.7082152974504249,0.7216216216216216,0.7065148640101202,0.6748712077847739,0.5962036238136325,0.37169700528479155,0.6475849731663685,0.3657548125633232,0.37970540098199673,0.6086956521739131,0.1601005867560771,0.17026378896882494,0.7915492957746478,0.8189533239038189,0.8056801195814649,0.5705669481302774,0.27958115183246074,0.8243626062322946,0.5974643423137876,0.5714285714285714,0.6044499381953028,0.70550576184379,0.3433155080213904,0.6745843230403801,0.6185819070904646
0.6986301369863014,0.7291666666666666,0.8333333333333334,0.41353383458646614,0.8688524590163934,0.7215909090909091,0.6167664670658682,0.410288582183187,0.4831981460023175,0,0.44,0.49144254278728605,0.6448,0.6483050847457628,0.4251207729468599,0.6370262390670554,0.5451080050825922,0.25,0.4882154882154882,0.3296500920810313,0.44547563805104406,0.49782608695652175,0.5356200527704486,0.6223404255319149,0.6094674556213018,0.3132530120481928,0.47435897435897434,0.6213333333333333,0.5660580021482277,0.3305613305613306,0.3305439330543933,0.4888888888888889,0.41721854304635764,0.4755381604696673,0.40451745379876797
0.6153846153846154,0.6651982378854625,0.8522167487684729,0.5454545454545454,0.8378378378378378,0.6,0.4576271186440678,0.715625,0.7082152974504249,0.44,0,0.20634920634920634,0.8133577310155535,0.8379666401906275,0.6959761549925484,0.8320987654320988,0.6761904761904762,0.56312625250501,0.7438692098092643,0.5958549222797928,0.7049645390070922,0.7300131061598951,0.32432432432432434,0.634703196347032,0.4143646408839779,0.6832844574780058,0.7644539614561028,0.6513761467889908,0.8397932816537468,0.691358024691358,0.6697819314641744,0.6313993174061433,0.7449664429530202,0.6779661016949152,0.6727272727272727
0.6694214876033058,0.7471264367816092,0.8649789029535865,0.6304347826086957,0.8791208791208791,0.6855895196506551,0.5355450236966824,0.7359050445103857,0.7216216216216216,0.49144254278728605,0.20634920634920634,0,0.7781721384205856,0.8004640371229699,0.6425531914893617,0.7966373098478783,0.6626506024096386,0.5834896810506567,0.7473958333333334,0.6047619047619047,0.6725304465493911,0.6863237139272271,0.3984375,0.6521739130434783,0.4883720930232558,0.7333333333333333,0.7724550898203593,0.6825396825396826,0.844059405940594,0.7039106145251397,0.7126760563380282,0.6758409785932722,0.7754677754677755,0.7216494845360825,0.7087912087912088
0.8873499538319483,0.9019963702359347,0.922077922077922,0.7869292748433303,0.9608993157380255,0.9065420560747663,0.8878326996197718,0.640924092409241,0.7065148640101202,0.6448,0.8133577310155535,0.7781721384205856,0,0.37300843486410495,0.3298835705045278,0.4143540669856459,0.3116279069767442,0.6579330422125182,0.6507147296457427,0.7176843774781919,0.6670886075949367,0.6764346764346765,0.8249772105742935,0.8793418647166362,0.8787878787878788,0.680921052631579,0.7824143070044709,0.879231473010064,0.3026076409945421,0.7664720600500416,0.7642140468227425,0.7568493150684932,0.7700453857791225,0.6712774613506917,0.7560165975103734
0.8959167333867094,0.9116719242902208,0.927652733118971,0.8129384255650819,0.9646761984861227,0.919093851132686,0.9014778325123153,0.6061867935752528,0.6748712077847739,0.6483050847457628,0.8379666401906275,0.8004640371229699,0.37300843486410495,0,0.37383177570093457,0.2969858156028369,0.39557151406343505,0.6025974025974026,0.5763380281690141,0.7000700770847933,0.6151202749140894,0.6186252771618626,0.8305621536025336,0.8476190476190476,0.8919803600654664,0.6642547033285094,0.7281167108753316,0.8792692613185068,0.371900826446281,0.7391941391941392,0.7591776798825257,0.7841079460269865,0.7083333333333334,0.7075268817204301,0.7695113056163384
0.8063540090771558,0.8382352941176471,0.8658536585365854,0.6575539568345323,0.9334442595673876,0.8487654320987654,0.8126984126984127,0.4784995425434584,0.5962036238136325,0.4251207729468599,0.6959761549925484,0.6425531914893617,0.3298835705045278,0.37383177570093457,0,0.3333333333333333,0.24469067405355494,0.4726890756302521,0.4759898904802022,0.5446960667461264,0.5250431778929189,0.5328947368421053,0.6977777777777778,0.7827380952380952,0.7949526813880127,0.48614609571788414,0.6652173913043479,0.7883755588673621,0.4343928280358598,0.6061776061776062,0.599483204134367,0.6166219839142091,0.6333333333333333,0.4969021065675341,0.598978288633461
0.8937759336099586,0.9084967320261438,0.9266666666666666,0.8062953995157385,0.9650655021834061,0.9161073825503355,0.899488926746167,0.5174098961514967,0.37169700528479155,0.6370262390670554,0.8320987654320988,0.7966373098478783,0.4143540669856459,0.2969858156028369,0.3333333333333333,0,0.389059618930547,0.5508021390374331,0.4685153090699018,0.7064352856109906,0.399529964747356,0.4011363636363636,0.8244462674323215,0.8618421052631579,0.8896434634974533,0.6532137518684604,0.5150273224043715,0.8765432098765432,0.44776962168266515,0.7335352006056018,0.7526555386949925,0.7782945736434108,0.574792243767313,0.6994818652849741,0.7648831951770911
0.8064516129032258,0.8403755868544601,0.8731707317073171,0.6574923547400612,0.9285714285714286,0.8385502471169687,0.8166383701188455,0.5494296577946768,0.6475849731663685,0.5451080050825922,0.6761904761904762,0.6626506024096386,0.3116279069767442,0.39557151406343505,0.24469067405355494,0.389059618930547,0,0.5675082327113062,0.5776614310645725,0.6340852130325815,0.5917636526410027,0.625531914893617,0.7003154574132492,0.7908082408874801,0.7807757166947723,0.5697211155378487,0.7474402730375427,0.7968253968253968,0.3288364249578415,0.7092391304347826,0.7107776261937244,0.6028368794326241,0.7275902211874272,0.5013054830287206,0.692722371967655
0.6278118609406953,0.6889763779527559,0.7066115702479339,0.49521988527724664,0.8321678321678322,0.6848739495798319,0.7117903930131004,0.3745928338762215,0.3657548125633232,0.25,0.56312625250501,0.5834896810506567,0.6579330422125182,0.6025974025974026,0.4726890756302521,0.5508021390374331,0.5675082327113062,0,0.30049261083743845,0.3493253373313343,0.25760649087221094,0.3333333333333333,0.5944333996023857,0.648,0.6883116883116883,0.42765273311897106,0.3770053475935829,0.591182364729459,0.5146919431279621,0.3586776859504132,0.4019933554817276,0.5296167247386759,0.2554945054945055,0.49606299212598426,0.38461538461538464
0.7265193370165746,0.6904441453566622,0.741307371349096,0.6517150395778364,0.8885542168674698,0.7777777777777778,0.8095238095238095,0.4083044982698962,0.37970540098199673,0.4882154882154882,0.7438692098092643,0.7473958333333334,0.6507147296457427,0.5763380281690141,0.4759898904802022,0.4685153090699018,0.5776614310645725,0.30049261083743845,0,0.5099778270509978,0.27927927927927926,0.33698201720093823,0.7615176151761518,0.7605442176870748,0.793400286944046,0.5822637106184364,0.4526958290946083,0.7220708446866485,0.5844961240310077,0.5071428571428571,0.5029868578255675,0.6341161928306551,0.34994807892004154,0.5954022988505747,0.4846335697399527
0.5797872340425532,0.640506329113924,0.6765498652291105,0.36585365853658536,0.7848101265822784,0.6418732782369146,0.6289855072463768,0.5123762376237624,0.6086956521739131,0.3296500920810313,0.5958549222797928,0.6047619047619047,0.7176843774781919,0.7000700770847933,0.5446960667461264,0.7064352856109906,0.6340852130325815,0.3493253373313343,0.5099778270509978,0,0.47079037800687284,0.5424274973147154,0.6,0.4470284237726098,0.5988538681948424,0.48919449901768175,0.5653543307086614,0.5129533678756477,0.6390658174097664,0.3943089430894309,0.37014314928425357,0.4490238611713666,0.4764227642276423,0.4444444444444444,0.3293172690763052
0.7294964028776978,0.7619047619047619,0.7855072463768116,0.6378600823045267,0.8771653543307086,0.7683284457478006,0.8012048192771084,0.28127772848269744,0.1601005867560771,0.44547563805104406,0.7049645390070922,0.6725304465493911,0.6670886075949367,0.6151202749140894,0.5250431778929189,0.399529964747356,0.5917636526410027,0.25760649087221094,0.27927927927927926,0.47079037800687284,0,0.1088,0.6981664315937941,0.71671388101983,0.7844311377245509,0.5603864734299517,0.3333333333333333,0.699290780141844,0.5638382236320381,0.4969173859432799,0.5247524752475248,0.6307692307692307,0.2762312633832976,0.6004756242568371,0.5348837209302325
0.7875166002656042,0.8082901554404145,0.8529411764705882,0.6645489199491741,0.8961038961038961,0.8189189189189189,0.814404432132964,0.2540084388185654,0.17026378896882494,0.49782608695652175,0.7300131061598951,0.6863237139272271,0.6764346764346765,0.6186252771618626,0.5328947368421053,0.4011363636363636,0.625531914893617,0.3333333333333333,0.33698201720093823,0.5424274973147154,0.1088,0,0.7131681877444589,0.7486910994764397,0.8016528925619835,0.5981941309255079,0.3577075098814229,0.7509829619921363,0.5905989385898408,0.567318757192175,0.5889145496535797,0.6968973747016707,0.34274193548387094,0.6707452725250278,0.6022857142857143
0.6037735849056604,0.6536796536796536,0.7584541062801933,0.6178861788617886,0.7894736842105263,0.5778894472361809,0.39226519337016574,0.7422360248447205,0.7915492957746478,0.5356200527704486,0.32432432432432434,0.3984375,0.8249772105742935,0.8305621536025336,0.6977777777777778,0.8244462674323215,0.7003154574132492,0.5944333996023857,0.7615176151761518,0.6,0.6981664315937941,0.7131681877444589,0,0.6053811659192825,0.5675675675675675,0.7913043478260869,0.7961783439490446,0.6216216216216216,0.8277634961439588,0.7926829268292683,0.7538461538461538,0.7441077441077442,0.8093126385809313,0.776536312849162,0.7425149700598802
0.45454545454545453,0.6578947368421053,0.6176470588235294,0.3662551440329218,0.6510067114093959,0.5510204081632653,0.6067415730337079,0.7472698907956318,0.8189533239038189,0.6223404255319149,0.634703196347032,0.6521739130434783,0.8793418647166362,0.8476190476190476,0.7827380952380952,0.8618421052631579,0.7908082408874801,0.648,0.7605442176870748,0.4470284237726098,0.71671388101983,0.7486910994764397,0.6053811659192825,0,0.38461538461538464,0.6842105263157895,0.7350427350427351,0.2602739726027397,0.7858064516129032,0.5876923076923077,0.577639751552795,0.5374149659863946,0.6830357142857143,0.6281690140845071,0.5709969788519638
0.43859649122807015,0.6421052631578947,0.6385542168674698,0.45365853658536587,0.6036036036036037,0.4810126582278481,0.37142857142857144,0.7678275290215588,0.8056801195814649,0.6094674556213018,0.4143646408839779,0.4883720930232558,0.8787878787878788,0.8919803600654664,0.7949526813880127,0.8896434634974533,0.7807757166947723,0.6883116883116883,0.793400286944046,0.5988538681948424,0.7844311377245509,0.8016528925619835,0.5675675675675675,0.38461538461538464,0,0.7105263157894737,0.7162790697674418,0.3812154696132597,0.8236092265943012,0.6445993031358885,0.6267605633802817,0.6015625,0.7219512195121951,0.6593059936908517,0.6450511945392492
0.7462235649546828,0.7657142857142857,0.8957055214723927,0.43561643835616437,0.8745387453874539,0.7484276729559748,0.8133333333333334,0.4705111402359109,0.5705669481302774,0.3132530120481928,0.6832844574780058,0.7333333333333333,0.680921052631579,0.6642547033285094,0.48614609571788414,0.6532137518684604,0.5697211155378487,0.42765273311897106,0.5822637106184364,0.48919449901768175,0.5603864734299517,0.5981941309255079,0.7913043478260869,0.6842105263157895,0.7105263157894737,0,0.46440677966101696,0.6891495601173021,0.48272017837235226,0.24384787472035793,0.31981981981981983,0.34615384615384615,0.37543859649122807,0.2830188679245283,0.39072847682119205
0.8074398249452954,0.8697478991596639,0.8849557522123894,0.6089613034623218,0.8992443324937027,0.8108108108108109,0.7934272300469484,0.547806524184477,0.27958115183246074,0.47435897435897434,0.7644539614561028,0.7724550898203593,0.7824143070044709,0.7281167108753316,0.6652173913043479,0.5150273224043715,0.7474402730375427,0.3770053475935829,0.4526958290946083,0.5653543307086614,0.3333333333333333,0.3577075098814229,0.7961783439490446,0.7350427350427351,0.7162790697674418,0.46440677966101696,0,0.7301927194860813,0.5992179863147605,0.45898778359511344,0.49473684210526314,0.6605166051660517,0.20114942528735633,0.6616915422885572,0.5682210708117443
0.3173076923076923,0.5330396475770925,0.43842364532019706,0.39669421487603307,0.47297297297297297,0.3641025641025641,0.615819209039548,0.75,0.8243626062322946,0.6213333333333333,0.6513761467889908,0.6825396825396826,0.879231473010064,0.8792692613185068,0.7883755588673621,0.8765432098765432,0.7968253968253968,0.591182364729459,0.7220708446866485,0.5129533678756477,0.699290780141844,0.7509829619921363,0.6216216216216216,0.2602739726027397,0.3812154696132597,0.6891495601173021,0.7301927194860813,0,0.7881136950904393,0.47530864197530864,0.470404984423676,0.42662116040955633,0.5973154362416108,0.519774011299435,0.4909090909090909
0.8324607329842932,0.8544061302681992,0.8945981554677207,0.6867167919799498,0.9261363636363636,0.848202396804261,0.8608458390177354,0.5334448160535117,0.5974643423137876,0.5660580021482277,0.8397932816537468,0.844059405940594,0.3026076409945421,0.371900826446281,0.4343928280358598,0.44776962168266515,0.3288364249578415,0.5146919431279621,0.5844961240310077,0.6390658174097664,0.5638382236320381,0.5905989385898408,0.8277634961439588,0.7858064516129032,0.8236092265943012,0.48272017837235226,0.5992179863147605,0.7881136950904393,0,0.5931818181818181,0.6305587229190421,0.6560659599528857,0.559322033898305,0.5626373626373626,0.6613995485327314
0.49044585987261147,0.5375375375375375,0.6375404530744336,0.3620689655172414,0.7086614173228346,0.5348837209302325,0.7667844522968198,0.5120643431635389,0.5714285714285714,0.3305613305613306,0.691358024691358,0.7039106145251397,0.7664720600500416,0.7391941391941392,0.6061776061776062,0.7335352006056018,0.7092391304347826,0.3586776859504132,0.5071428571428571,0.3943089430894309,0.4969173859432799,0.567318757192175,0.7926829268292683,0.5876923076923077,0.6445993031358885,0.24384787472035793,0.45898778359511344,0.47530864197530864,0.5931818181818181,0,0.11943793911007025,0.2681704260651629,0.29475587703435807,0.32608695652173914,0.1834862385321101
0.4790996784565916,0.42424242424242425,0.5424836601307189,0.3217391304347826,0.6892430278884463,0.49664429530201343,0.7428571428571429,0.5531628532974427,0.6044499381953028,0.3305439330543933,0.6697819314641744,0.7126760563380282,0.7642140468227425,0.7591776798825257,0.599483204134367,0.7526555386949925,0.7107776261937244,0.4019933554817276,0.5029868578255675,0.37014314928425357,0.5247524752475248,0.5889145496535797,0.7538461538461538,0.577639751552795,0.6267605633802817,0.31981981981981983,0.49473684210526314,0.470404984423676,0.6305587229190421,0.11943793911007025,0,0.2727272727272727,0.32,0.3172866520787746,0.12240184757505773
0.4204946996466431,0.44370860927152317,0.5755395683453237,0.2744479495268139,0.6591928251121076,0.4666666666666667,0.7380952380952381,0.6167832167832168,0.70550576184379,0.4888888888888889,0.6313993174061433,0.6758409785932722,0.7568493150684932,0.7841079460269865,0.6166219839142091,0.7782945736434108,0.6028368794326241,0.5296167247386759,0.6341161928306551,0.4490238611713666,0.6307692307692307,0.6968973747016707,0.7441077441077442,0.5374149659863946,0.6015625,0.34615384615384615,0.6605166051660517,0.42662116040955633,0.6560659599528857,0.2681704260651629,0.2727272727272727,0,0.48659003831417624,0.16083916083916083,0.27901234567901234
0.6567505720823799,0.6622807017543859,0.7638888888888888,0.4819532908704883,0.7984084880636605,0.6415094339622641,0.8029556650246306,0.49597238204833144,0.3433155080213904,0.41721854304635764,0.7449664429530202,0.7754677754677755,0.7700453857791225,0.7083333333333334,0.6333333333333333,0.574792243767313,0.7275902211874272,0.2554945054945055,0.34994807892004154,0.4764227642276423,0.2762312633832976,0.34274193548387094,0.8093126385809313,0.6830357142857143,0.7219512195121951,0.37543859649122807,0.20114942528735633,0.5973154362416108,0.559322033898305,0.29475587703435807,0.32,0.48659003831417624,0,0.48198970840480276,0.3810375670840787
0.4941860465116279,0.5041322314049587,0.5870206489675516,0.36507936507936506,0.7323943661971831,0.5589123867069486,0.7699680511182109,0.5850515463917526,0.6745843230403801,0.4755381604696673,0.6779661016949152,0.7216494845360825,0.6712774613506917,0.7075268817204301,0.4969021065675341,0.6994818652849741,0.5013054830287206,0.49606299212598426,0.5954022988505747,0.4444444444444444,0.6004756242568371,0.6707452725250278,0.776536312849162,0.6281690140845071,0.6593059936908517,0.2830188679245283,0.6616915422885572,0.519774011299435,0.5626373626373626,0.32608695652173914,0.3172866520787746,0.16083916083916083,0.48198970840480276,0,0.2918454935622318
0.45625,0.3746312684365782,0.49206349206349204,0.327683615819209,0.7230769230769231,0.5374592833876222,0.7647058823529411,0.5664893617021277,0.6185819070904646,0.40451745379876797,0.6727272727272727,0.7087912087912088,0.7560165975103734,0.7695113056163384,0.598978288633461,0.7648831951770911,0.692722371967655,0.38461538461538464,0.4846335697399527,0.3293172690763052,0.5348837209302325,0.6022857142857143,0.7425149700598802,0.5709969788519638,0.6450511945392492,0.39072847682119205,0.5682210708117443,0.4909090909090909,0.6613995485327314,0.1834862385321101,0.12240184757505773,0.27901234567901234,0.3810375670840787,0.2918454935622318,0
